class	Precursor_MZ
Benzene and substituted derivatives	312.14
Azoles	237.012
Naphthalenes	211.125
Benzene and substituted derivatives	300.084
Cycloheptathiophenes	310.129
Piperidines	404.15
Benzene and substituted derivatives	462.242
Diazines	249.093
Stilbenes	372.237
Cinchona alkaloids	163.101
Cinchona alkaloids	325.194
Eburnan-type alkaloids	355.206
Benzene and substituted derivatives	371.1
Flavonoids	303.088
Flavonoids	611.165
Pyridines and derivatives	186.092
Phenol ethers	272.167
Ergoline and derivatives	612.323
Ergoline and derivatives	306.663
Diazanaphthalenes	263.067
Imidazopyrimidines	312.168
Stilbenes	349.217
Tetracyclines	458.195
Tetracyclines	229.601
Steroids and steroid derivatives	531.299
Benzene and substituted derivatives	317.066
Pyridines and derivatives	400.199
Harmala alkaloids	215.119
Thiophenes	325.035
Benzothiazines	387.16
Benzothiazines	352.044
Pyridines and derivatives	340.241
Pyridines and derivatives	170.622
Organonitrogen compounds	166.134
Quinolines and derivatives	250.088
Steroids and steroid derivatives	403.213
Benzene and substituted derivatives	256.171
Macrolides and analogues	319.155
Organic thiophosphoric acids and derivatives	190.057
Purine nucleosides	386.185
Organonitrogen compounds	312.236
Phenol ethers	281.188
Yohimbine alkaloids	355.203
Organooxygen compounds	358.957
Benzazepines	267.188
Benzene and substituted derivatives	491.236
Organonitrogen compounds	254.156
Benzene and substituted derivatives	475.215
Benzene and substituted derivatives	238.111
Purine nucleosides	286.094
Benzopyrazoles	321.019
Diazinanes	388.199
Quinolines and derivatives	178.58
Quinolines and derivatives	356.152
Benzothiazines	352.044
Cinchona alkaloids	163.099
Cinchona alkaloids	325.191
Azaspirodecane derivatives	340.203
Linear 1,3-diarylpropanoids	209.096
Azolidines	205.096
Ergoline and derivatives	584.29
Ergoline and derivatives	292.647
Flavonoids	273.075
Indoles and derivatives	427.203
Indoles and derivatives	214.103
Steroids and steroid derivatives	453.208
Phenanthrenes and derivatives	342.169
Steroids and steroid derivatives	463.231
Yohimbine alkaloids	355.202
Pyridines and derivatives	384.075
Diarylheptanoids	369.132
Carboxylic acids and derivatives	428.255
Carboxylic acids and derivatives	214.629
Azoles	266.076
Peptidomimetics	601.925
Peptidomimetics	1202.85
Benzazepines	306.089
Hydroxy acids and derivatives	304.154
Purine nucleosides	268.103
Macrolactams	847.45
Benzene and substituted derivatives	303.017
Benzazepines	237.101
Steroids and steroid derivatives	495.255
Benzothiazines	404.155
Benzothiazines	202.58
Phenanthrolines	209.107
Benzothiazines	332.07
Organooxygen compounds	308.186
Benzene and substituted derivatives	283.103
Tropones	400.174
Steroids and steroid derivatives	299.199
Carboxylic acids and derivatives	371.986
Organooxygen compounds	297.086
Benzene and substituted derivatives	367.276
Benzopyrazoles	313.201
Phenanthrenes and derivatives	328.153
Benzene and substituted derivatives	311.079
Benzene and substituted derivatives	220.095
Indoles and derivatives	255.046
Fatty Acyls	215.137
Thiochromenes	357.162
Benzene and substituted derivatives	266.165
Diazinanes	394.211
Diazinanes	197.608
Diazinanes	402.248
Diazinanes	201.626
Benzene and substituted derivatives	304.152
Organooxygen compounds	261.056
Benzene and substituted derivatives	189.082
Benzene and substituted derivatives	377.157
Diazinanes	523.265
Diazines	221.109
Steroids and steroid derivatives	347.218
Benzene and substituted derivatives	271.066
Eburnan-type alkaloids	351.206
Diazinanes	452.19
Carboxylic acids and derivatives	417.234
Benzene and substituted derivatives	309.216
Diazinanes	423.273
Diazinanes	212.138
Benzene and substituted derivatives	232.106
Imidazopyrimidines	237.132
Imidazopyrimidines	195.085
Benzene and substituted derivatives	242.115
Phenols	212.125
Steroids and steroid derivatives	503.239
Piperidines	330.148
Imidazopyrimidines	181.069
Benzene and substituted derivatives	352.15
Triazolopyrimidines	272.111
Aporphines	312.156
Benzene and substituted derivatives	354.016
Anthracyclines	498.171
Benzodiazepines	371.149
Indoles and derivatives	249.12
Steroids and steroid derivatives	375.248
Pyridines and derivatives	409.147
Benzene and substituted derivatives	396.27
Thienopyridines	264.057
Steroids and steroid derivatives	467.192
Quinolines and derivatives	344.229
Benzene and substituted derivatives	361.115
Dibenzocycloheptenes	362.243
Vinca alkaloids	406.213
Vinca alkaloids	811.414
Lactones	391.242
Benzene and substituted derivatives	224.124
Indoles and derivatives	296.138
Benzothiazines	452.155
Benzothiazines	226.58
Benzene and substituted derivatives	363.095
Lignan lactones	415.131
Cycloheptathiophenes	296.143
Flavonoids	403.132
Steroids and steroid derivatives	331.221
Benzene and substituted derivatives	270.181
Benzofurans	353.073
Purine nucleosides	500.218
Quinolines and derivatives	381.189
Stilbenes	388.223
Organooxygen compounds	396.167
Organooxygen compounds	227.114
Phenols	308.218
Benzodioxoles	389.121
Steroids and steroid derivatives	405.22
Imidazothiazoles	282.985
Steroids and steroid derivatives	377.206
Phenols	272.098
Carboxylic acids and derivatives	231.016
Purine nucleosides	336.162
Purine nucleosides	545.011
Flavonoids	303.044
Prenol lipids	247.128
Piperidines	191.599
Piperidines	382.189
Imidazopyrimidines	267.141
Imidazothiazoles	205.076
Tropane alkaloids	276.155
Diazinanes	278.134
Diazinanes	555.257
Benzothiazines	336.059
Benzene and substituted derivatives	356.029
Benzothiazines	428.158
Stilbenes	229.081
Benzene and substituted derivatives	258.121
Benzene and substituted derivatives	515.234
Isoflavonoids	281.113
Benzene and substituted derivatives	369.226
Benzimidazoles	302.053
Carboxylic acids and derivatives	425.2
Tropane alkaloids	290.17
Benzene and substituted derivatives	267.165
Organooxygen compounds	380.17
Benzene and substituted derivatives	368.21
Quinolines and derivatives	347.215
Diazanaphthalenes	473.121
Benzene and substituted derivatives	256.131
Steroids and steroid derivatives	409.169
Organooxygen compounds	249.064
Diazanaphthalenes	382.162
Yohimbine alkaloids	667.274
Tetrahydroisoquinolines	239.15
Tetralins	201.135
Benzothiazepines	415.161
Prenol lipids	494.322
Benzene and substituted derivatives	402.227
Yohimbine alkaloids	353.18
Quinolines and derivatives	241.146
Triazines	188.094
Pyridines and derivatives	214.1
Piperazinoazepines	266.167
Benzothiopyrans	435.175
Azoles	308.177
Cinnamic acids and derivatives	328.119
Indoles and derivatives	247.126
Benzothiazines	371.165
Indoles and derivatives	390.145
Tetracyclines	465.107
Benzene and substituted derivatives	388.216
Indoles and derivatives	302.201
Benzene and substituted derivatives	318.245
Phenol ethers	279.171
Indoles and derivatives	276.172
Piperidines	260.203
Tropones	372.181
Imidazopyrimidines	204.126
Benzene and substituted derivatives	368.221
Benzene and substituted derivatives	161.108
Benzazepines	315.166
Steroids and steroid derivatives	437.235
Benzene and substituted derivatives	502.299
Steroids and steroid derivatives	466.32
Organooxygen compounds	474.177
Benzodiazepines	294.126
Organooxygen compounds	355.103
Cinnamic acids and derivatives	318.135
Prenol lipids	360.256
Purine nucleosides	268.105
Diazinanes	705.25
Steroids and steroid derivatives	385.24
Diazinanes	393.221
Diazinanes	531.159
Pyridopyrimidines	411.222
Indoles and derivatives	274.064
Carboxylic acids and derivatives	369.241
Organonitrogen compounds	206.141
Piperidines	341.144
Steroids and steroid derivatives	587.308
Steroids and steroid derivatives	401.343
Benzene and substituted derivatives	513.252
Diazinanes	423.279
Indanes	399.115
Steroids and steroid derivatives	403.25
Indoles and derivatives	288.161
Steroids and steroid derivatives	431.246
Steroids and steroid derivatives	435.221
Benzene and substituted derivatives	154.051
Linear 1,3-diarylpropanoids	342.21
Benzene and substituted derivatives	256.183
Benzene and substituted derivatives	277.043
Benzene and substituted derivatives	322.034
Steroids and steroid derivatives	417.23
Benzene and substituted derivatives	450.316
Diazinanes	435.224
Benzopyrans	250.147
Indoles and derivatives	312.126
Tetracyclines	445.164
Carboxylic acids and derivatives	241.172
Benzene and substituted derivatives	336.202
Benzazepines	374.08
Benzene and substituted derivatives	275.098
Indoles and derivatives	191.12
Imidazopyrimidines	393.127
Indoles and derivatives	372.142
Tetralins	310.207
Organonitrogen compounds	317.169
Pyridines and derivatives	319.085
Benzothiazines	285.147
Benzene and substituted derivatives	354.034
Benzene and substituted derivatives	356.016
Quinolines and derivatives	199.127
Benzoxadiazoles	372.159
Benzene and substituted derivatives	310.222
Indoles and derivatives	219.152
Diazinanes	165.116
Steroids and steroid derivatives	285.189
Isoquinolines and derivatives	340.161
Carboxylic acids and derivatives	425.193
Hydroxy acids and derivatives	304.159
Carboxylic acids and derivatives	305.086
Organooxygen compounds	410.182
Prenol lipids	468.304
Steroids and steroid derivatives	317.253
Benzimidazoles	280.17
Phenol ethers	180.142
Carboxylic acids and derivatives	278.291
Benzazepines	296.169
Dibenzocycloheptenes	334.222
Prenol lipids	195.105
Piperidines	220.174
Carboxylic acids and derivatives	482.145
Organooxygen compounds	403.183
Cinchona alkaloids	327.212
Cinnamic acids and derivatives	239.095
Steroids and steroid derivatives	495.227
Diazinanes	193.137
Steroids and steroid derivatives	361.207
Benzene and substituted derivatives	166.09
Benzothiazines	411.219
Phenol ethers	428.263
Benzene and substituted derivatives	254.064
Cinnamic acids and derivatives	285.117
Steroids and steroid derivatives	345.249
Diazines	258.092
Benzene and substituted derivatives	465.143
Morphinans	330.176
Cinchona alkaloids	325.197
Steroids and steroid derivatives	391.254
Benzene and substituted derivatives	315.168
Dibenzocycloheptenes	264.181
Steroids and steroid derivatives	331.233
Quinolines and derivatives	360.179
Benzene and substituted derivatives	430.267
Organonitrogen compounds	302.255
Benzene and substituted derivatives	369.157
Macrolides and analogues	323.191
Benzene and substituted derivatives	236.179
Tetralins	248.207
Organooxygen compounds	646.042
Diazinanes	532.199
Lactams	436.066
Dibenzocycloheptenes	222.134
Benzothiadiazoles	254.031
Ergoline and derivatives	654.24
Indoles and derivatives	242.098
Organooxygen compounds	337.221
Piperidines	453.286
Ajmaline-sarpagine alkaloids	327.215
Indoles and derivatives	293.146
Naphthalenes	298.132
Imidazopyrimidines	226.115
Pyrrolidines	276.166
Benzene and substituted derivatives	346.107
Indenes and isoindenes	357.103
Carboxylic acids and derivatives	255.139
Prenol lipids	441.147
Steroids and steroid derivatives	397.247
Diazines	269.079
Triazolopyrimidines	206.145
Benzothiopyrans	316.1
Benzene and substituted derivatives	319.172
Benzene and substituted derivatives	247.149
Indenes and isoindenes	373.097
Diazines	273.091
Organooxygen compounds	789.876
Phthalide isoquinolines	368.121
Isoflavonoids	269.05
Diazines	300.14
Ergoline and derivatives	576.33
Benzazepines	196.094
Carboxylic acids and derivatives	568.332
Carboxylic acids and derivatives	325.168
Phthalide isoquinolines	414.165
Pyridines and derivatives	263.065
Benzene and substituted derivatives	345.189
Tetrahydroisoquinolines	222.118
Benzene and substituted derivatives	262.187
Saturated hydrocarbons	430.285
Yohimbine alkaloids	355.21
Benzene and substituted derivatives	292.199
Benzoxazoles	169.021
Benzene and substituted derivatives	398.218
Purine nucleosides	348.137
Benzopyrans	251.133
Organic sulfonic acids and derivatives	561.371
Carboxylic acids and derivatives	275.219
Benzene and substituted derivatives	187.128
Purine nucleosides	372.175
Benzene and substituted derivatives	245.086
Quinolines and derivatives	453.186
Isoflavonoids	269.086
Tetralins	310.224
Benzene and substituted derivatives	300.203
Diazinanes	388.206
Benzene and substituted derivatives	365.123
Benzothiazines	311.165
Organonitrogen compounds	505.335
Phenols	226.148
Cytochalasans	480.284
Thiadiazines	379.916
Phenols	268.198
Indoles and derivatives	267.13
Flavonoids	611.208
Carboxylic acids and derivatives	256.115
Diazinanes	299.157
Piperidines	330.159
Imidazopyrimidines	166.076
Diazines	321.15
Benzene and substituted derivatives	154.052
Diazinanes	299.156
Aporphines	268.138
Tetralins	310.208
Phenol ethers	278.217
Benzene and substituted derivatives	301.153
Carboxylic acids and derivatives	327.16
Organooxygen compounds	319.183
Piperidines	340.244
Pyridines and derivatives	168.105
Carboxylic acids and derivatives	231.153
Quinolines and derivatives	397.164
Imidazopyrimidines	223.123
Pyridines and derivatives	243.118
Diazinanes	470.24
Organooxygen compounds	395.221
Isoquinolines and derivatives	278.1
Benzene and substituted derivatives	357.261
Benzene and substituted derivatives	212.132
Benzodioxanes	245.134
Benzene and substituted derivatives	254.122
Benzene and substituted derivatives	180.105
Lactams	576.018
Benzene and substituted derivatives	346.172
Organooxygen compounds	564.198
Organooxygen compounds	197.084
Phenylpropanoic acids	212.094
Organonitrogen compounds	261.036
Benzothiazines	352.048
Pyridines and derivatives	181.082
Benzene and substituted derivatives	404.043
Benzene and substituted derivatives	330.227
Organooxygen compounds	835.565
Organooxygen compounds	857.547
Organooxygen compounds	418.288
Pyridines and derivatives	349.139
Lactams	396.049
Yohimbine alkaloids	355.207
Benzoxazepines	328.126
Organooxygen compounds	837.545
Benzene and substituted derivatives	468.331
Carboxylic acids and derivatives	496.407
Quinolines and derivatives	386.138
Organooxygen compounds	859.525
Organooxygen compounds	419.276
Flavonoids	581.194
Benzothiazines	374.152
Dibenzocycloheptenes	262.164
Steroids and steroid derivatives	371.263
Tetracyclines	443.151
Organooxygen compounds	221.114
Organooxygen compounds	209.094
Purine nucleosides	359.151
Carboxylic acids and derivatives	310.28
Organonitrogen compounds	211.171
Prenol lipids	471.355
Benzothiazines	285.148
Stilbenes	372.239
Indoles and derivatives	394.187
Pyridines and derivatives	524.341
Carboxylic acids and derivatives	275.135
Benzene and substituted derivatives	498.259
Organooxygen compounds	299.164
Isoindoles and derivatives	259.074
Steroids and steroid derivatives	359.19
Organonitrogen compounds	326.311
Pyridines and derivatives	546.322
Pyridines and derivatives	262.675
Benzene and substituted derivatives	604.378
Lactams	454.055
Diazanaphthalenes	335.153
Diazanaphthalenes	168.081
Cinchona alkaloids	325.196
Cinchona alkaloids	163.102
Benzene and substituted derivatives	352.081
Benzimidazoles	266.1
Quinolines and derivatives	341.239
Benzene and substituted derivatives	446.192
Cinchona alkaloids	325.195
Benzene and substituted derivatives	409.157
Diazines	230.058
Furopyrans	333.098
Stilbenes	406.201
Benzene and substituted derivatives	221.114
Benzene and substituted derivatives	283.074
Benzene and substituted derivatives	245.099
Benzene and substituted derivatives	358.161
Carboxylic acids and derivatives	417.242
Benzimidazoles	209.11
Diazinanes	427.223
Azoles	332.123
Carboxylic acids and derivatives	323.164
Organooxygen compounds	328.186
Stilbenes	405.157
Steroids and steroid derivatives	338.216
Carboxylic acids and derivatives	247.11
Steroids and steroid derivatives	489.327
Ergoline and derivatives	340.206
Benzene and substituted derivatives	360.222
Tetralins	232.172
Benzene and substituted derivatives	350.235
Isoflavonoids	255.067
Pyridines and derivatives	180.104
Carboxylic acids and derivatives	278.29
Benzoxazepines	314.109
Purine nucleosides	300.078
Benzene and substituted derivatives	286.195
Isoindoles and derivatives	339.022
Piperazinoazepines	266.168
Imidazopyrimidines	279.148
Benzene and substituted derivatives	269.108
Benzene and substituted derivatives	494.271
Indoles and derivatives	295.159
Azoles	288.084
Piperidines	326.216
Carboxylic acids and derivatives	354.173
Steroids and steroid derivatives	375.257
Azoles	159.093
Flavonoids	319.048
